(-1.92, -2.7, -0.04)
(-2.49, -2.56, -0.7000000000000001)
(-2.74, -2.05, -0.59)
(-3.0, -0.7000000000000001, -0.5)
(-2.72, 0.21, -1.26)
(-2.36, 0.8200000000000001, -0.16)
(-2.09, 1.24, -2.06)
(-1.6500000000000001, 1.93, 0.07)
(-1.6500000000000001, 4.23, -1.73)
(-0.28, 3.16, 0.7000000000000001)
(1.33, 2.73, -0.78)
(1.99, 1.75, 1.85)
(2.49, 1.2, 0.98)
(2.13, -0.87, 0.12)
(1.41, -2.18, 1.01)
(0.9500000000000001, -2.23, 0.16)
(0.42, -1.45, 0.07)
(-0.16, -1.33, -2.31)
(0.08, -0.61, 0.08)
(0.32, -0.65, -0.42)
(0.36, -0.54, 0.14)
(0.25, -0.6, -0.38)
(0.2, -0.8, 0.54)
(0.09, -0.67, -0.24)
(0.28, -0.66, -0.67)
(0.27, -0.47000000000000003, -1.48)
(0.14, -0.04, 0.01)
(0.2, 0.43, -0.38)
(0.36, 1.18, -0.54)
(0.8, 2.12, -0.77)
(0.71, 1.28, -0.36)
(0.73, -0.39, -0.08)
(0.48, -1.82, 0.42)
(0.2, -1.93, 1.23)
(-0.28, -2.79, -0.24)
(-0.6, -3.59, -0.01)
(-0.7000000000000001, -3.12, -0.96)
(-1.33, -2.8000000000000003, -0.05)
(-1.99, -2.89, -0.48)
(-2.52, -2.6, -0.22)
(-2.95, -1.84, -0.55)
(-2.89, -0.63, 0.22)
(-2.94, 0.29, -0.8200000000000001)
(-2.2800000000000002, 1.27, -1.08)
(-1.99, 2.37, -1.5)
(-1.5, 2.81, -0.87)
(-0.38, 2.7800000000000002, -0.85)
(0.52, 3.5300000000000002, -0.03)
(1.57, 1.84, 1.72)
(2.63, 1.33, 0.92)
(2.13, -0.08, 2.91)
(1.98, -2.27, -0.04)
(0.73, -2.88, -0.35000000000000003)
(0.38, -2.34, -1.41)
(0.21, -1.96, -0.56)
(0.29, -0.58, 1.06)
(0.32, 0.12, -0.01)
(0.25, -0.4, -0.72)
(0.22, -0.47000000000000003, -0.58)
(0.41000000000000003, -0.56, 0.02)
(0.35000000000000003, -0.58, 0.41000000000000003)
(0.38, -0.5700000000000001, -0.23)
(0.45, -0.46, -0.73)
(0.68, -0.32, -0.8300000000000001)
(1.3900000000000001, -0.26, -0.96)
(2.58, -0.49, 0.45)
(3.63, -0.34, 1.74)
(3.5700000000000003, 0.03, 0.06)
(0.92, 0.81, -0.24)
(-1.96, -0.58, -2.1)
(-2.74, -0.72, 0.14)
(-1.77, -0.54, 0.97)
(-1.24, -0.85, -2.02)
(-1.29, -1.02, -0.09)
(-1.5, -0.66, 0.43)
(-1.47, -0.4, -0.39)
(-2.31, -0.73, 0.2)
(-1.72, -0.61, -1.92)
(-0.85, -0.56, -0.36)
(0.19, -0.55, -0.78)
(0.66, 0.04, -0.6900000000000001)
(1.18, -1.35, 1.06)
(1.49, -1.1300000000000001, 2.25)
(2.25, 1.4000000000000001, -0.22)
(2.38, -0.46, -2.2800000000000002)
(2.2600000000000002, -0.56, -0.07)
(0.88, -0.47000000000000003, 0.7000000000000001)
(0.21, -0.25, -0.58)
(0.19, -0.64, 0.29)
(0.15, -1.36, -0.64)
(0.33, -0.47000000000000003, -0.15)
(0.36, -0.27, -0.06)
(0.33, -0.14, -0.29)
(0.2, -0.19, -0.42)
(0.28, -0.43, -0.45)
(0.14, -0.32, 0.0)
(0.5, -0.12, -0.48)
(0.65, -0.24, -0.53)
(1.18, 0.0, -0.79)
(2.15, 0.03, -0.04)
(2.56, -0.07, 0.36)
(2.5, -1.43, -1.59)
(1.04, -1.54, -0.16)
(-0.21, -0.9, 1.02)
(-1.59, -0.22, -2.22)
(-2.15, -0.99, 0.53)
(-2.2800000000000002, -0.54, 1.51)
(-1.72, -0.75, -2.21)
(-0.91, -0.18, -0.62)
(-1.29, 0.01, 0.46)
(-1.02, -0.51, -0.21)
(-1.41, -0.58, -0.81)
(-1.55, -0.15, -0.01)
(-1.56, -0.81, -0.76)
(-1.01, -0.93, -1.0)
(0.03, -0.45, -2.22)
(-0.11, -0.6900000000000001, -0.38)
(1.43, -0.81, 0.49)
(3.45, 0.3, 1.6500000000000001)
(2.86, -0.09, 1.46)
(1.32, -0.31, 0.13)
(0.18, -0.03, -2.27)
(0.26, 0.18, -1.06)
(0.22, -0.44, 1.82)
(0.31, -0.66, -0.73)
(0.08, 0.01, -0.25)
(0.28, -0.05, 0.29)
(0.09, -0.3, -0.32)
(0.12, -0.16, -0.8300000000000001)
(0.21, -0.28, -0.44)
(0.41000000000000003, -0.24, -0.56)
(0.34, -0.25, -0.75)
(0.24, -0.37, -0.22)
(0.38, -0.26, -0.05)
(0.5700000000000001, -0.05, -0.6)
(1.82, -0.1, 0.12)
(2.87, -0.46, 0.59)
(3.27, 0.17, -1.34)
(1.36, 1.19, -1.74)
(-0.27, -0.46, -1.95)
(-2.08, -1.72, -3.25)
(-1.97, -1.04, -0.23)
(-1.53, -0.6, -0.01)
(-1.6400000000000001, -0.09, -0.33)
(-1.5, -0.08, -0.75)
(-2.11, -0.16, 0.22)
(-1.56, -0.22, -0.49)
(-1.59, 0.03, 0.5)
(-1.51, -0.64, -1.8800000000000001)
(-0.49, -0.9400000000000001, -0.84)
(0.66, -1.08, 0.8200000000000001)
(0.36, 0.48, -0.04)
(0.39, 0.02, -0.1)
(1.2, -0.65, -1.54)
(2.74, 0.36, 1.44)
(2.94, -0.64, 0.93)
(1.09, 0.07, -0.5700000000000001)
(-0.28, -0.19, -2.7600000000000002)
(-0.22, 0.12, -0.93)
(0.13, -0.02, 1.2)
(0.25, -0.63, -0.5700000000000001)
(0.13, -0.19, -0.05)
(0.17, -0.11, -0.21)
(0.08, -0.27, -0.56)
(-0.08, -0.17, -0.72)
(0.05, 0.01, -0.39)
(-0.06, 0.26, -0.61)
(0.22, 0.66, 0.11)
(0.21, 0.8200000000000001, -0.5)
(0.6, 1.74, -0.78)
(0.78, 2.08, -1.36)
(0.43, 1.4000000000000001, 0.04)
(0.37, 0.05, 0.87)
(0.26, -1.8800000000000001, 1.76)
(0.35000000000000003, -2.2600000000000002, 0.07)
(-0.06, -2.81, 2.08)
(-0.79, -2.92, 0.7000000000000001)
(-1.1500000000000001, -2.23, -0.07)
(-1.97, -3.2600000000000002, -0.92)
(-2.68, -3.0300000000000002, -0.03)
(-2.81, -2.48, -0.58)
(-2.92, -1.27, -0.37)
(-3.1, -0.42, 0.37)
(-2.67, 0.9500000000000001, -0.54)
(-2.69, 1.69, -1.7)
(-2.5500000000000003, 2.79, -1.44)
(-2.1, 3.5500000000000003, -1.76)
(-0.81, 3.29, -0.44)
(1.3, 2.39, 1.06)
(2.21, 1.78, 1.99)
(2.41, 1.08, 0.34)
(1.86, -1.01, 0.59)
(1.08, -1.67, -0.39)
(0.91, -2.0, 0.39)
(0.42, -1.08, -0.09)
(-0.12, -0.27, -0.29)
(-0.13, 0.34, -0.59)
(0.18, 0.19, -0.65)
(0.04, -0.61, -0.67)
(0.34, -0.53, -0.06)
(0.3, 0.24, -1.31)
(0.0, -0.49, -0.54)
(-0.23, 0.04, 0.25)
(0.06, -0.02, 0.04)
(0.09, 0.28, -0.41000000000000003)
(0.05, 0.42, -1.3900000000000001)
(0.18, 1.22, -0.53)
(0.5700000000000001, 1.94, -0.61)
(0.46, 1.77, -0.96)
(0.2, 0.98, -0.3)
(0.68, -0.62, 1.34)
(0.51, -2.14, 2.07)
(-0.22, -3.98, 2.04)
(-0.34, -2.75, 0.63)
(-1.02, -3.36, -0.08)
(-0.98, -2.7, 0.8)
(-1.56, -2.58, 0.36)
(-2.21, -1.11, 0.31)
(-2.43, -1.09, -1.04)
(-3.1, -0.61, -0.64)
(-3.16, 1.29, -0.92)
(-2.42, 1.45, -1.55)
(-2.46, 2.5500000000000003, -2.07)
(-2.14, 3.2600000000000002, -0.37)
(-1.24, 3.8000000000000003, -1.3800000000000001)
(-0.39, 3.7600000000000002, -0.86)
(0.8, 4.36, 0.26)
(1.62, 2.65, 0.46)
(1.68, 1.17, 2.15)
(1.49, -1.59, -0.09)
(0.77, -1.05, 0.92)
(0.09, -0.92, -1.31)
(0.04, -0.46, -2.33)
(0.04, 0.19, -0.53)
(0.21, -0.24, 0.17)
(0.07, -0.07, 2.35)
(0.09, 0.54, -1.02)
(-0.11, 0.76, -1.16)
(0.12, 0.5, -0.44)
(0.28, 0.51, -0.31)
(0.26, 0.49, 0.02)
(0.2, 0.6, -0.85)
(0.26, 0.38, -0.26)
(0.31, 0.12, -0.04)
(0.63, 0.3, -0.75)
(1.26, 0.53, -0.33)
(2.5300000000000002, 0.39, 0.97)
(2.88, 0.42, 0.89)
(2.36, 0.98, 0.47000000000000003)
(0.1, 0.28, 0.71)
(-1.2, -0.41000000000000003, -0.39)
(-2.34, -0.34, -2.49)
(-2.36, -0.66, -1.17)
(-1.59, 0.18, 1.05)
(-1.74, 0.75, -0.44)
(-2.46, 0.46, -0.88)
(-2.05, 0.16, -0.24)
(-2.16, 0.59, -0.23)
(-1.57, -0.34, -1.07)
(-1.0, 0.37, -0.39)
(-0.33, -0.48, -0.96)
(-0.03, -0.23, -0.97)
(1.0, 0.03, 0.19)
(2.68, 0.7000000000000001, 1.17)
(3.4, -1.1, 0.78)
(1.53, 1.59, -0.07)
(-0.08, -0.01, -3.06)
(-0.41000000000000003, 0.5, -0.98)
(0.0, 0.32, 1.62)
(0.05, -0.15, -0.5)
(-0.11, 0.09, -0.74)
(-0.03, 0.46, -0.51)
(-0.06, 0.58, 0.05)
(0.13, 0.34, -0.78)
(0.18, 0.09, -0.5700000000000001)
(-0.02, -0.67, -0.19)
(0.0, -0.87, -0.5)
(0.25, -1.01, -0.29)
(0.4, -2.09, 0.77)
(0.46, -1.31, -0.67)
(1.8800000000000001, -0.8, 0.51)
(1.56, 0.96, 2.1)
(1.2, 3.37, 2.35)
(0.12, 3.89, 0.72)
(-0.81, 3.09, -0.86)
(-2.12, 3.0, 0.38)
(-2.27, 2.68, -1.83)
(-3.06, 1.61, -1.01)
(-3.14, 1.2, -1.31)
(-2.89, 0.14, -0.15)
(-2.54, -1.18, -1.28)
(-1.82, -2.02, 0.55)
(-1.94, -1.85, -0.33)
(-2.2600000000000002, -2.31, -1.37)
(-1.3800000000000001, -3.38, 0.64)
(-0.61, -2.66, -0.8200000000000001)
(0.71, -3.87, 0.54)
(1.95, -2.7800000000000002, 2.25)
(2.11, -0.74, 1.85)
(1.27, 3.52, 0.97)
(0.28, 2.99, -2.18)
(-0.26, 1.1400000000000001, -1.24)
(-0.28, 1.01, -0.72)
(-0.05, 0.53, -1.04)
(0.08, 0.21, -0.25)
(-0.06, -0.02, 0.84)
(-0.17, 0.55, -1.58)
(-0.17, 0.34, -0.32)
(0.06, 0.37, -0.65)
(0.13, 0.4, 0.24)
(0.11, 0.25, -0.85)
(0.13, -0.49, -0.58)
(0.19, -0.9, 0.36)
(0.24, -0.81, 0.58)
(1.05, -2.46, -0.9500000000000001)
(1.19, -1.6600000000000001, 1.01)
(0.78, -0.39, 1.0)
(0.12, 2.84, -0.28)
(0.08, 2.72, 0.39)
(-0.51, 2.33, -2.06)
(-0.62, 3.25, -0.38)
(-1.8900000000000001, 3.29, -2.41)
(-1.98, 2.48, -0.84)
(-1.8, 0.98, -0.54)
(-2.66, 1.43, -1.24)
(-2.5100000000000002, -0.01, -1.17)
(-2.15, -0.07, -1.8800000000000001)
(-1.98, -1.03, 0.15)
(-2.37, -1.53, -0.77)
(-1.96, -2.79, -0.39)
(-1.33, -2.7, 0.2)
(-0.85, -3.09, -1.07)
(0.92, -2.29, 0.11)
(2.57, -2.66, 0.78)
(2.91, -0.75, 2.2800000000000002)
(0.99, 2.98, -1.85)
(0.49, 2.43, -0.89)
(0.21, 1.42, 0.96)
(0.01, 1.19, 0.34)
(0.02, 0.89, -0.29)
(-0.01, 0.06, -0.74)
(0.04, 0.08, -0.29)
(-0.02, 0.38, -0.2)
(-0.04, 0.52, 0.02)
(0.08, 0.21, 0.03)
(0.21, -0.12, -0.86)
(0.27, 0.11, -0.34)
(0.18, 0.09, 0.14)
(0.62, 0.35000000000000003, -0.62)
(1.34, 0.66, -0.36)
(1.84, 0.51, -0.41000000000000003)
(2.25, 0.0, -0.65)
(1.59, 0.17, -0.65)
(0.7000000000000001, 0.33, 0.77)
(-0.45, 0.6900000000000001, -1.57)
(-0.91, 0.32, -1.06)
(-1.3, 0.33, -0.64)
(-1.58, -0.33, 0.0)
(-1.72, -0.09, -0.22)
(-2.1, 0.43, -0.46)
(-2.49, -0.3, -0.65)
(-1.77, -0.13, -0.31)
(-1.77, 0.0, -0.73)
(-1.43, -0.12, -1.45)
(-0.6, 0.21, -0.31)
(0.01, 0.35000000000000003, -0.27)
(0.42, 0.19, 0.43)
(0.8, 0.93, -1.24)
(1.99, 0.31, 1.8900000000000001)
(2.2600000000000002, -0.58, 1.49)
(2.87, 0.63, 1.54)
(0.68, 0.65, -2.56)
(-0.06, 0.39, -1.49)
(0.06, 0.8, -0.76)
(-0.01, 0.17, 1.19)
(0.22, 0.02, -1.1500000000000001)
(0.0, 0.24, 0.3)
(0.1, 0.22, 0.23)
(0.22, 0.35000000000000003, -1.31)
(0.15, 0.42, -0.18)
(0.08, 0.13, -0.43)
(0.03, 0.24, -0.3)
(0.14, 0.35000000000000003, -0.28)
(0.37, 0.27, -0.64)
(0.45, 0.22, -0.91)
(1.3, 0.01, -0.67)
(2.31, 0.71, -0.46)
(2.62, 0.46, 0.8)
(1.47, -0.16, -2.2600000000000002)
(-0.01, -0.61, 0.36)
(-0.8200000000000001, 0.41000000000000003, 0.09)
(-1.07, 0.03, -0.58)
(-1.52, -0.04, -0.07)
(-1.59, -0.08, 0.09)
(-1.5, 0.41000000000000003, -0.7000000000000001)
(-1.07, 0.27, -0.9500000000000001)
(-1.73, 0.2, 0.59)
(-1.29, -0.21, -0.3)
(-1.51, -0.38, 0.09)
(-1.42, 0.72, -2.4)
(-0.49, 0.25, -0.55)
(0.71, 0.01, -0.66)
(1.68, -1.08, 0.26)
(2.3000000000000003, -0.27, 1.19)
(3.3200000000000003, 1.3900000000000001, 0.4)
(3.0, 0.39, 0.51)
(1.31, 0.16, -1.8800000000000001)
(0.46, 0.36, -1.49)
(0.53, -0.38, -0.06)
(0.66, -0.13, 0.76)
(0.61, 0.18, 0.23)
(0.54, 0.23, -0.74)
(0.45, -0.12, -0.87)
(0.61, 0.06, 0.0)
(0.5700000000000001, 0.09, -0.56)
(0.51, -0.1, -0.79)
(0.59, -0.24, -0.33)
(0.62, -0.21, -0.21)
(0.85, -0.05, -0.07)
(1.45, 0.5, 0.0)
(2.2600000000000002, 0.53, -1.57)
(3.43, 0.71, 2.2800000000000002)
(2.45, -0.34, 1.46)
(0.78, -1.06, -0.9)
(-0.22, -0.05, -1.34)
(-0.1, -0.31, -0.52)
(-0.18, 0.23, 0.25)
(-1.02, 0.42, -0.84)
(-1.36, -0.56, -0.27)
(-0.98, 0.02, 0.1)
(-1.52, 0.32, -0.58)
(-2.36, -1.36, 1.24)
(-1.9000000000000001, -0.43, 0.67)
(-2.09, -0.8200000000000001, -1.04)
(-1.32, -0.38, -2.5)
(0.18, 0.16, -0.8200000000000001)
(1.74, -0.25, 0.6900000000000001)
(2.48, -1.01, 1.62)
(3.41, 0.91, 1.76)
(2.71, 0.49, -1.6600000000000001)
(1.62, -0.54, -1.1500000000000001)
(0.68, -0.26, -0.09)
(0.41000000000000003, 0.1, -0.16)
(0.37, -0.03, -0.14)
(0.51, 0.17, -0.6)
(0.41000000000000003, 0.06, -1.01)
(0.53, 0.08, 0.08)
(0.33, -0.14, -0.59)
(0.41000000000000003, 0.11, -0.48)
(0.47000000000000003, -0.18, -0.25)
(0.45, -0.01, 0.5)
(0.73, -0.09, -0.91)
(1.1500000000000001, -0.08, -1.84)
(1.51, 0.25, -0.26)
(2.3000000000000003, 0.45, 0.5)
(3.54, 0.92, 0.44)
(2.84, 0.8200000000000001, -0.42)
(0.91, 0.6, 2.62)
(0.0, -0.7000000000000001, 0.13)
(-1.33, -0.11, 0.2)
(-1.31, -0.39, 0.13)
(-1.29, -0.18, -1.45)
(-1.09, -0.02, -0.6)
(-0.7000000000000001, 0.43, 0.29)
(-0.93, -0.43, -0.04)
(-1.45, -0.6900000000000001, 0.18)
(-0.96, -0.08, -0.47000000000000003)
(-1.2, -0.2, -1.59)
(-0.24, -0.63, 0.58)
(-0.39, -0.64, -0.34)
(-0.1, 0.28, -0.9)
(0.24, -0.49, -0.59)
(0.8, 0.04, 0.31)
(3.04, -1.7, 0.3)
(3.37, -0.8200000000000001, 0.56)
(2.63, 0.64, -0.02)
(0.93, -0.09, -1.58)
(0.0, 0.1, -1.1)
(0.5700000000000001, 0.0, 1.11)
(0.6, -0.01, -0.1)
(0.54, -0.29, -0.37)
(0.85, -0.78, 0.35000000000000003)
(0.81, 0.22, -0.46)
(0.24, -0.14, -1.28)
(0.17, -0.04, -0.38)
(0.25, 0.62, -0.46)
(0.51, 1.35, -0.76)
(0.71, 1.9000000000000001, -0.58)
(1.3, 2.63, -0.09)
(1.8900000000000001, 2.58, 0.04)
(1.35, 0.2, 1.2)
(1.16, -1.5, 0.84)
(0.19, -3.19, 0.64)
(0.37, -2.96, 1.05)
(-0.53, -3.31, -0.22)
(-1.36, -3.31, 0.6900000000000001)
(-1.51, -2.91, -0.6900000000000001)
(-1.67, -2.65, -0.15)
(-2.12, -2.2600000000000002, -1.61)
(-2.7600000000000002, -1.4000000000000001, -1.01)
(-2.74, -0.19, -0.68)
(-2.5, 0.8, -1.41)
(-2.5, 1.97, -0.51)
(-1.84, 2.57, -1.21)
(-1.3900000000000001, 3.73, -0.35000000000000003)
(-0.9500000000000001, 3.08, -2.0100000000000002)
(0.52, 3.2800000000000002, -0.98)
(1.92, 3.0500000000000003, 1.03)
(2.95, 2.98, 1.23)
(2.47, 1.5, 0.06)
(1.57, -2.41, 0.22)
(1.33, -2.09, 1.59)
(0.67, -1.04, 0.15)
(0.13, -0.54, -1.11)
(0.28, -0.24, 0.55)
(0.63, -0.44, -0.8200000000000001)
(0.59, -0.07, 0.07)
(0.51, 0.16, 0.27)
(0.41000000000000003, 0.1, -0.74)
(0.4, -0.04, -0.26)
(0.39, 0.07, -0.26)
(0.37, -0.52, -0.47000000000000003)
(0.63, -1.58, -0.67)
(0.6, -2.08, -0.33)
(0.76, -2.14, 0.35000000000000003)
(1.12, -1.99, 0.21)
(1.73, -0.85, 0.97)
(1.24, 1.33, 1.1400000000000001)
(1.06, 3.13, 2.2600000000000002)
(0.6, 2.13, -1.3)
(-0.3, 2.99, 0.07)
(-0.91, 2.56, 0.63)
(-1.28, 3.1, -0.43)
(-1.53, 2.74, -1.33)
(-2.2600000000000002, 2.09, -1.1500000000000001)
(-2.52, 0.71, -2.38)
(-2.2600000000000002, 0.11, -0.71)
(-2.12, -0.38, 0.23)
(-1.6400000000000001, -1.62, 0.34)
(-1.61, -1.52, -1.55)
(-1.93, -2.38, -0.63)
(-0.9400000000000001, -2.33, -0.88)
(-0.39, -2.46, 0.41000000000000003)
(0.98, -3.27, 1.9000000000000001)
(1.96, -1.99, 2.1)
(1.95, 1.26, 0.22)
(1.3, 3.08, -0.19)
(0.77, 2.47, -1.2)
(0.49, 1.37, -0.54)
(0.28, 0.96, 0.32)
(0.28, 0.28, -0.07)
(0.21, 0.12, -0.97)
(0.1, 0.43, -0.04)
(0.07, 0.23, -0.19)
(0.22, 0.29, -0.61)
(0.28, 0.21, -0.09)
(0.35000000000000003, -0.01, -0.8200000000000001)
(0.53, 0.09, -0.62)
(0.43, 0.35000000000000003, -0.47000000000000003)
(0.31, 0.37, -0.6)
(0.67, 0.12, -0.19)
(2.43, 0.36, 0.02)
(3.49, 0.42, 0.1)
(2.38, 0.8, 1.23)
(0.61, 0.87, 0.86)
(-0.63, 0.13, -2.22)
(-1.49, -0.39, -0.74)
(-1.7, -0.31, -1.22)
(-1.73, -0.3, -0.07)
(-1.85, -0.01, -1.31)
(-1.71, 0.32, 0.19)
(-2.0, 0.01, 0.42)
(-1.95, 0.2, 0.41000000000000003)
(-2.37, -0.04, -0.42)
(-2.13, 0.9400000000000001, -2.32)
(-1.0, 1.05, -0.1)
(0.32, 0.45, -0.51)
(1.52, 0.56, 0.93)
(2.49, 0.79, 0.47000000000000003)
(2.46, 0.7000000000000001, 0.03)
(2.5100000000000002, -0.1, -0.18)
(0.91, 0.25, 0.0)
(-0.29, 0.39, -0.9500000000000001)
(0.04, 0.59, 0.11)
(0.03, -0.77, -1.3)
(-0.01, 0.04, -0.11)
(0.09, 0.12, 0.0)
(-0.14, 0.36, 0.01)
(-0.08, 0.22, -0.62)
(0.01, 0.23, -0.25)
(0.34, 0.21, -0.58)
(0.26, 0.17, -0.38)
(0.32, 0.11, -0.54)
(0.73, 0.34, -0.98)
(1.85, 0.38, 0.45)
(3.5, 0.8300000000000001, 0.66)
(3.06, 1.1, -0.32)
(0.21, -0.07, -0.36)
(-2.08, -1.45, -3.56)
(-2.22, -0.46, 0.04)
(-1.8800000000000001, -0.38, -1.01)
(-1.9100000000000001, -0.51, -1.1)
(-1.75, -0.26, 0.13)
(-1.8900000000000001, 0.44, -1.1300000000000001)
(-2.35, 0.09, -0.37)
(-2.38, -0.66, -0.99)
(-1.82, 0.15, -0.71)
(-1.4000000000000001, -0.44, 1.33)
(-0.9, -0.44, -1.37)
(-0.3, 0.17, -1.2)
(-0.21, -0.39, 0.19)
(0.13, -1.32, 0.39)
(0.63, -0.53, -0.04)
(2.47, 0.24, 0.61)
(2.61, 0.54, 1.35)
(1.1400000000000001, -0.35000000000000003, -0.26)
(-0.46, 0.22, -2.71)
(-0.33, 0.48, -0.46)
(-0.3, 0.53, 2.84)
(-0.11, -0.17, -0.89)
(-0.15, -0.14, -0.8200000000000001)
(-0.03, 0.43, 0.37)
(-0.07, -0.01, -0.31)
(-0.24, -0.16, -1.22)
(-0.04, 0.53, -0.85)
(-0.09, 0.87, -0.22)
(-0.09, 0.71, -0.22)
(0.05, 1.08, -0.6900000000000001)
(0.26, 2.2600000000000002, -0.31)
(0.44, 2.05, -0.85)
(0.79, 0.9, 0.32)
(0.4, -1.1400000000000001, 0.38)
(0.42, -3.34, -0.93)
(0.05, -4.6000000000000005, -0.6900000000000001)
(-0.24, -3.61, 0.61)
(-1.35, -1.93, 0.42)
(-2.04, -2.35, 0.09)
(-2.86, -3.41, -0.75)
(-3.24, -2.37, -0.27)
(-3.3200000000000003, -1.28, -0.39)
(-3.33, -0.18, -1.42)
(-3.12, 1.1500000000000001, -0.93)
(-3.0300000000000002, 2.89, -1.24)
(-2.23, 2.7600000000000002, -0.92)
(-1.2, 3.77, 0.09)
(-0.3, 3.23, -0.74)
(0.8200000000000001, 4.33, 0.9500000000000001)
(1.87, 3.02, 3.61)
(2.37, 1.94, 0.41000000000000003)
(1.41, -0.61, 1.21)
(0.49, -1.47, -1.57)
(-0.01, -1.47, -0.56)
(-0.02, -1.18, -0.9500000000000001)
(0.15, -0.38, 0.67)
(-0.06, -0.19, 0.75)
(0.0, -0.3, -0.15)
(-0.09, -0.1, -0.3)
(-0.12, -0.25, -1.16)
(-0.21, 0.09, -0.27)
(0.47000000000000003, 0.12, -0.43)
(0.34, 0.3, -1.67)
(0.04, 0.28, -0.24)
(0.41000000000000003, 0.02, 0.14)
(1.24, 0.33, -0.66)
(2.49, 0.79, -0.3)
(3.02, 0.03, 0.96)
(1.82, -0.33, 1.85)
(0.3, 0.02, 2.45)
(-0.52, 0.77, 0.9500000000000001)
(-1.28, -0.35000000000000003, -0.43)
(-1.7, -0.19, -0.88)
(-1.61, -0.34, -0.4)
(-1.7, -0.05, 0.3)
(-1.86, 0.41000000000000003, -1.1300000000000001)
(-2.43, -0.53, 0.05)
(-2.31, 0.26, 0.29)
(-1.8800000000000001, -0.25, -1.26)
(-1.71, 0.37, -1.69)
(-0.71, 0.07, -1.41)
(-0.21, 0.43, -0.66)
(0.54, 0.2, 0.09)
(1.76, -0.52, 0.8)
(3.29, 0.54, 1.07)
(2.59, 1.16, 0.01)
(0.54, 0.01, -2.2)
(-0.31, 0.03, -1.59)
(-0.25, 0.16, -0.4)
(0.15, -0.03, 0.02)
(-0.11, 0.05, -0.03)
(-0.1, 0.11, -0.61)
(-0.18, -0.01, -0.6900000000000001)
(-0.09, -0.16, -0.5700000000000001)
(-0.16, -0.07, 0.08)
(0.26, 0.0, -0.39)
(0.32, 0.08, -0.9500000000000001)
(0.45, 0.3, -1.06)
(0.73, 0.01, -0.74)
(1.35, 0.42, -0.35000000000000003)
(2.47, 0.37, 0.11)
(3.29, 0.33, 2.5100000000000002)
(0.76, -0.13, 0.12)
(-1.4000000000000001, -1.3900000000000001, -0.49)
(-1.68, -0.45, -2.0)
(-1.45, -0.29, 0.47000000000000003)
(-1.18, 0.09, -0.43)
(-1.4000000000000001, 0.07, -0.08)
(-1.32, 0.19, -0.15)
(-1.1400000000000001, 0.15, -0.34)
(-1.68, 0.0, -0.67)
(-1.82, -0.01, -0.53)
(-2.05, -0.18, -0.77)
(-2.2, -0.8, -0.52)
(-1.73, -0.43, -0.5)
(-1.06, -0.46, -0.52)
(0.16, 0.74, -0.9400000000000001)
(1.19, 0.63, 0.76)
(2.11, -0.03, 0.66)
(2.74, -0.05, -0.51)
(1.68, -0.24, -1.06)
(0.14, 0.44, -0.9400000000000001)
(-0.28, 0.24, -0.59)
(-0.35000000000000003, -0.42, 0.07)
(-0.17, -0.15, -0.22)
(-0.14, 0.43, -0.86)
(0.02, 0.44, -0.38)
(0.01, -0.03, -0.56)
(-0.21, -0.19, -0.79)
(-0.14, -0.13, -0.23)
(-0.24, 0.14, 0.09)
(0.17, 0.0, -0.86)
(0.37, 0.01, -0.62)
(0.58, -0.12, -0.32)
(1.12, 0.46, -0.76)
(2.64, 0.16, 0.6900000000000001)
(2.59, 0.45, 2.05)
(0.65, 1.06, 1.49)
(-0.75, 0.64, 0.35000000000000003)
(-0.9500000000000001, -0.43, -0.63)
(-1.02, -0.96, -1.52)
(-1.1400000000000001, -0.18, -0.6)
(-1.6, 0.04, -0.64)
(-1.5, -0.01, -0.42)
(-1.3, 0.12, 0.27)
(-1.51, 0.13, -0.81)
(-2.21, -0.43, 0.59)
(-2.08, -0.23, -0.42)
(-1.92, 0.06, -1.6)
(-1.6600000000000001, -0.73, -0.89)
(-0.71, -1.12, -1.25)
(-0.32, -0.42, -0.08)
(1.27, 0.13, -0.71)
(2.13, 0.46, 0.15)
(2.21, -0.42, -0.81)
(2.47, -0.1, 0.46)
(0.68, 0.37, 0.26)
(-0.35000000000000003, 0.46, -1.74)
(-0.3, 0.06, -0.89)
(-0.04, -0.04, -0.37)
(-0.11, -0.13, -1.05)
(0.03, -0.26, -0.07)
(-0.12, 0.04, 0.47000000000000003)
(-0.01, -0.1, -0.73)
(-0.09, -0.03, -0.28)
(0.03, 0.0, -0.28)
(0.06, 0.26, -0.47000000000000003)
(0.36, 0.23, -0.5)
(0.9, 0.11, -1.6600000000000001)
(1.82, 0.3, 0.37)
(2.89, 0.04, 2.95)
(2.0, 0.54, 1.73)
(0.06, 0.9400000000000001, -0.12)
(-0.97, 0.9400000000000001, -0.56)
(-0.8300000000000001, -0.19, -2.5)
(-1.36, -0.97, -0.11)
(-1.43, -0.02, -1.52)
(-1.8, 0.13, -0.11)
(-1.33, 0.32, 0.44)
(-1.3, 0.18, -1.1)
(-1.48, 0.09, 0.03)
(-1.35, -0.01, -0.11)
(-1.9000000000000001, -0.12, -0.1)
(-1.59, -0.46, -2.13)
(-1.33, -0.06, 0.2)
(-0.49, 0.0, -1.7)
(0.51, -0.29, 0.87)
